Date,Estimated TWh per Year,Minimum TWh per Year
2017-05-20,7.751334245,2.131205325
2017-05-21,8.480167351,2.229735422
2017-05-22,8.850686805,2.275484122
2017-05-23,9.275081988,2.227112613
2017-05-24,9.823089672,2.259307283
2017-05-25,10.075085853,2.264728383
2017-05-26,10.115191785,2.265016353
2017-05-27,10.115191785,2.337235468
2017-05-28,10.169254724,2.324489949
2017-05-29,10.378545692,2.420611678
2017-05-30,10.754442785,2.575045499
2017-05-31,11.073790719,2.620293322
2017-06-01,11.300165132,2.626109022
2017-06-02,11.485772018,2.704774783
2017-06-03,11.652671046,2.679535512
2017-06-04,11.873557031,2.797396451
2017-06-05,12.069896580,2.819195431
2017-06-06,12.289380433,2.904962235
2017-06-07,12.457953728,2.979114599
2017-06-08,12.612091577,3.053939407
2017-06-09,12.812434997,3.045974463
2017-06-10,13.180327016,3.140299729
2017-06-11,13.517039498,3.252485239
2017-06-12,13.941735015,3.264021417
2017-06-13,14.331562009,3.343921371
2017-06-14,14.585686920,3.444172561
2017-06-15,14.824765343,3.499038776
2017-06-16,15.072693141,3.552171504
2017-06-17,15.336874734,3.710890995
2017-06-18,15.549821006,3.748623227
2017-06-19,15.765239072,3.787478414
2017-06-20,15.945532322,3.854525145
2017-06-21,16.054278749,3.941545662
2017-06-22,16.151485452,3.920404035
2017-06-23,16.246626860,3.952378805
2017-06-24,16.296474561,4.025810750
2017-06-25,16.296474561,4.097769129
2017-06-26,16.296474561,4.168411208
2017-06-27,16.296474561,4.230870919
2017-06-28,16.307543350,4.330508892
2017-06-29,16.326878660,4.386876372
2017-06-30,16.326878660,4.412059266
2017-07-01,16.326878660,4.428560713
2017-07-02,16.326878660,4.470532744
2017-07-03,16.326878660,4.503891803
2017-07-04,16.326878660,4.551541854
2017-07-05,16.326878660,4.603850651
2017-07-06,16.326878660,4.685427549
2017-07-07,16.326878660,4.720315752
2017-07-08,16.326878660,4.751416039
2017-07-09,16.326878660,4.806605584
2017-07-10,16.326878660,4.843731355
2017-07-11,16.326878660,4.859572080
2017-07-12,16.326878660,4.834840314
2017-07-13,16.326878660,4.840132575
2017-07-14,16.326878660,4.833023551
2017-07-15,15.206940578,4.803703789
2017-07-16,13.591894528,4.766715986
2017-07-17,16.326878660,4.749909101
2017-07-18,16.326878660,4.729485188
2017-07-19,16.326878660,4.710512880
2017-07-20,16.326878660,4.703696298
2017-07-21,16.326878660,4.707310940
2017-07-22,16.326878660,4.690474705
2017-07-23,16.326878660,4.676305646
2017-07-24,16.326878660,4.675493444
2017-07-25,16.326878660,4.730304950
2017-07-26,16.326878660,4.744228809
2017-07-27,16.326878660,4.785168590
2017-07-28,16.326878660,4.809768098
2017-07-29,16.326878660,4.830499391
2017-07-30,16.326878660,4.853878434
2017-07-31,16.326878660,4.887976881
2017-08-01,16.326878660,4.919774491
2017-08-02,16.326878660,4.889810866
2017-08-03,16.326878660,4.838633991
2017-08-04,16.326878660,4.84
2017-08-05,16.326878660,4.852393321
2017-08-06,16.326878660,4.796543686
2017-08-07,16.326878660,4.762762796
2017-08-08,16.326878660,4.754496175
2017-08-09,16.326878660,4.731194093
2017-08-10,16.326878660,4.734000009
2017-08-11,16.326878660,4.710804649
2017-08-12,16.326878660,4.693758450
2017-08-13,16.326878660,4.670178915
2017-08-14,16.326878660,4.654739542
2017-08-15,16.326878660,4.700600937
2017-08-16,16.326878660,4.726813895
2017-08-17,16.326878660,4.75
2017-08-18,16.326878660,4.788302893
2017-08-19,16.326878660,4.870241654
2017-08-20,16.326878660,4.907628335
2017-08-21,16.326878660,4.935898541
2017-08-22,16.326878660,4.975164539
2017-08-23,16.326878660,5.007083634
2017-08-24,16.326878660,5.058159453
2017-08-25,16.326878660,5.113268467
2017-08-26,16.326878660,5.112862741
2017-08-27,16.326878660,5.087907653
2017-08-28,16.326878660,5.061299626
2017-08-29,16.326878660,5.031147041
2017-08-30,16.326878660,5.013370787
2017-08-31,16.326878660,4.979932313
2017-09-01,16.326878660,4.958155193
2017-09-02,16.326878660,4.933731895
2017-09-03,16.326878660,4.894696513
2017-09-04,16.326878660,4.859700449
2017-09-05,16.326878660,4.822876903
2017-09-06,16.326878660,4.780234108
2017-09-07,16.326878660,4.731589532
2017-09-08,16.326878660,4.753140801
2017-09-09,16.326878660,4.766265094
2017-09-10,16.326878660,4.785301022
2017-09-11,16.326878660,4.821213995
2017-09-12,16.326878660,4.847920237
2017-09-13,16.326878660,4.883728150
2017-09-14,15.702551375,4.895908541
2017-09-15,16.326878660,4.914029442
2017-09-16,16.326878660,4.939625355
2017-09-17,16.326878660,4.958438618
2017-09-18,16.326878660,4.983335339
2017-09-19,16.326878660,5.014094874
2017-09-20,16.326878660,5.038793162
2017-09-21,16.326878660,5.050993608
2017-09-22,16.326878660,5.076871281
2017-09-23,16.326878660,5.070586932
2017-09-24,16.326878660,5.010829314
2017-09-25,16.326878660,4.949051344
2017-09-26,16.326878660,4.892563485
2017-09-27,16.326878660,4.825291582
2017-09-28,16.326878660,4.771811615
2017-09-29,16.081850250,4.707192199
2017-09-30,16.326878660,4.641248469
2017-10-01,16.326878660,4.573287796
2017-10-02,16.323058493,4.500030942
2017-10-03,16.056799789,4.431361601
2017-10-04,16.071647624,4.353167849
2017-10-05,16.307708746,4.289033359
2017-10-06,16.326878660,4.262728543
2017-10-07,16.326878660,4.276002340
2017-10-08,16.326878660,4.283129579
2017-10-09,16.326878660,4.293989092
2017-10-10,16.326878660,4.321607100
2017-10-11,16.326878660,4.323231099
2017-10-12,16.326878660,4.345141633
2017-10-13,16.326878660,4.363375688
2017-10-14,16.326878660,4.387798416
2017-10-15,16.326878660,4.412675480
2017-10-16,16.326878660,4.428373308
2017-10-17,16.326878660,4.539229035
2017-10-18,16.326878660,4.925077132
2017-10-19,16.326878660,5.326147452
2017-10-20,16.326878660,5.747775741
2017-10-21,16.326878660,6.181089807
2017-10-22,16.326878660,6.581258148
2017-10-23,16.326878660,7.003932794
2017-10-24,16.326878660,7.418992390
2017-10-25,16.326878660,7.830029867
2017-10-26,16.326878660,8.245642609
2017-10-27,16.326878660,8.325123765
2017-10-28,16.326878660,8.527086170
2017-10-29,16.326878660,8.729785201
2017-10-30,16.326878660,8.293875801
2017-10-31,16.326878660,8.386274641
2017-11-01,16.326878660,8.636050410
2017-11-02,16.326878660,8.278854304
2017-11-03,16.326878660,8.180801576
2017-11-04,16.326878660,8.119017418
2017-11-05,16.326878660,8.263932667
2017-11-06,16.326878660,8.252663601
2017-11-07,16.326878660,8.128718958
2017-11-08,16.326878660,8.371883457
2017-11-09,16.326878660,8.189257037
2017-11-10,16.326878660,8.256983414
2017-11-11,16.326878660,8.340768819
2017-11-12,16.326878660,8.565165925
2017-11-13,16.326878660,8.396602984
2017-11-14,16.326878660,8.323055387
2017-11-15,16.326878660,8.231530192
2017-11-16,16.326878660,8.054330264
2017-11-17,16.326878660,8.068490116
2017-11-18,16.326878660,7.995957769
2017-11-19,16.326878660,8.103613293
2017-11-20,16.326878660,8.524565319
2017-11-21,16.326878660,8.463685150
2017-11-22,16.326878660,8.422184643
2017-11-23,16.326878660,8.740673296
2017-11-24,16.326878660,8.865297629
2017-11-25,16.326878660,8.962789247
2017-11-26,16.326878660,8.941704635
2017-11-27,16.326878660,8.856144016
2017-11-28,16.326878660,8.656364307
2017-11-29,16.326878660,8.725104268
2017-11-30,16.326878660,8.883950793
2017-12-01,16.326878660,8.806906422
2017-12-02,16.326878660,8.913629899
2017-12-03,16.326878660,8.613519902
2017-12-04,16.326878660,8.586409102
2017-12-05,16.326878660,8.283658149
2017-12-06,16.326878660,8.237759143
2017-12-07,16.326878660,8.313014224
2017-12-08,16.326878660,8.686289153
2017-12-09,16.326878660,8.646284710
2017-12-10,16.326878660,8.618181443
2017-12-11,16.326878660,8.633970358
2017-12-12,16.326878660,8.613149153
2017-12-13,16.326878660,8.793767790
2017-12-16,16.326878660,9.460688536
2017-12-17,16.326878660,9.412753842
2017-12-18,16.326878660,9.479318416
2017-12-19,16.326878660,9.263010730
2017-12-20,16.326878660,9.088324019
2017-12-21,16.326878660,9.184978796
2017-12-22,16.326878660,9.078025642
2017-12-23,16.326878660,9.393803787
2017-12-24,16.326878660,9.730976805
2017-12-25,16.326878660,9.877678087
2017-12-26,16.326878660,9.646253443
2017-12-27,16.326878660,9.467532493
2017-12-28,16.326878660,9.491567634
2017-12-29,16.326878660,9.478575180
2017-12-30,16.326878660,9.505283960
2017-12-31,16.326878660,9.556106502
2018-01-01,16.326878660,9.611465474
2018-01-02,16.326878660,9.699422627
2018-01-03,16.326878660,9.770132925
2018-01-04,16.326878660,9.696404608
2018-01-05,16.326878660,9.691868695
2018-01-06,16.396561620,9.598958323
2018-01-07,16.543354840,9.811489987
2018-01-08,16.695105147,10.065022359
2018-01-09,16.875941221,10.042986948
2018-01-10,17.044974446,9.971028024
2018-01-11,17.192552539,10.398335160
2018-01-12,17.363867680,10.397730612
2018-01-13,17.557015660,10.622536630
2018-01-14,17.744760185,10.748280973
2018-01-15,17.915281302,10.808763228
2018-01-16,18.042651992,10.879638816
2018-01-17,18.159445116,11.125229408
2018-01-18,18.275795797,11.243441859
2018-01-19,18.392908987,11.300870558
2018-01-20,18.531873190,11.693858038
2018-01-21,18.647854084,11.904020600
2018-01-22,18.754382016,12.007010176
2018-01-23,18.858299846,12.103947849
2018-01-24,18.972281192,12.207542052
2018-01-25,19.084437378,12.314990425
2018-01-26,19.194819991,12.420061444
2018-01-27,19.313211124,12.428795190
2018-01-28,19.452778143,12.405959410
2018-01-29,19.581866659,12.786773476
2018-01-30,19.690266148,12.698226177
2018-01-31,19.805543536,12.835155391
2018-02-01,19.906699021,13.078381936
2018-02-02,19.988775605,13.222008226
2018-02-03,20.078467032,13.311256691
2018-02-04,20.145687915,13.431156383
2018-02-05,20.187655413,13.501037097
2018-02-06,20.245911538,13.565814027
2018-02-07,20.297725168,13.642269654
2018-02-08,20.358175235,13.624160414
2018-02-09,20.428830439,13.610350617
2018-02-10,20.495471561,13.597508246
2018-02-11,20.555375828,13.581151394
2018-02-12,20.623526003,13.568702157
2018-02-13,20.686648931,13.646245897
2018-02-14,20.762245993,13.729491449
2018-02-15,20.839074172,13.816744222
2018-02-16,20.917009462,13.935650940
2018-02-17,21.000107010,14.026648448
2018-02-18,21.073038843,14.113662491
2018-02-19,21.149045410,14.201828993
2018-02-20,21.215967363,13.928792211
2018-02-21,21.275729501,13.546027061
2018-02-22,21.329437818,14.006868759
2018-02-23,21.390878736,13.878927491
2018-02-24,21.448315835,14.044161528
2018-02-25,21.506554489,14.501405754
2018-02-26,21.568046632,14.222289721
2018-02-27,21.630567719,13.894454444
2018-02-28,21.688795373,14.242688891
2018-03-01,21.749431521,14.467321028
2018-03-02,21.807464505,14.160274468
2018-03-03,21.864897296,14.671169499
2018-03-04,21.922982313,14.596521979
2018-03-05,21.979167953,14.486518245
2018-03-06,22.028915254,14.384568333
2018-03-07,22.069007342,14.491183534
2018-03-08,22.100693886,14.740863255
2018-03-09,22.135910154,14.439064763
2018-03-10,22.164743584,14.345908839
2018-03-11,22.198658353,14.279433031
2018-03-12,22.229141196,14.340830244
2018-03-13,22.258337058,14.308570989
2018-03-14,22.275515956,14.120895937
2018-03-15,22.292530577,14.088542078
2018-03-16,22.308531618,14.682172514
2018-03-17,22.316392946,14.509207147
2018-03-18,22.322215429,14.633801736
2018-03-19,22.329729124,14.769729066
2018-03-20,22.338020846,14.642370208
2018-03-21,22.346449487,14.539510255
2018-03-22,22.352140167,14.390449024
2018-03-23,22.357406853,14.526942095
2018-03-24,22.360882022,14.337852588
2018-03-25,22.363918849,14.570883896
2018-03-26,22.363918849,14.675791172
2018-03-27,22.363918849,14.347692008
2018-03-28,22.363918849,14.202200970
2018-03-29,22.363918849,13.962176115
2018-03-30,22.363918849,13.985491585
2018-03-31,22.363918849,13.954363930
2018-04-01,22.363918849,14.205374563
2018-04-02,22.363918849,14.049209785
2018-04-03,22.363918849,13.735241234
2018-04-04,22.363918849,13.736578126
2018-04-05,22.363918849,13.688287552
2018-04-06,22.363918849,14.002575012
2018-04-07,22.363918849,14.047533841
2018-04-08,22.363918849,13.867434611
2018-04-09,22.363918849,13.311324077
2018-04-10,22.363918849,13.393382526
2018-04-11,22.363918849,13.396933357
2018-04-12,22.363918849,13.178377978
2018-04-13,22.363918849,12.954816593
2018-04-14,22.363918849,13.122329183
2018-04-15,22.363918849,13.101914555
2018-04-16,22.363918849,13.132203568
2018-04-17,22.363918849,13.089498968
2018-04-18,22.363918849,12.804356135
2018-04-19,22.363918849,12.656500107
2018-04-20,22.363918849,12.634983235
2018-04-22,22.363918849,13.007341439
2018-04-24,22.363918849,12.826789801
2018-04-25,22.363918849,12.767955591
2018-04-26,22.363918849,13.037556151
2018-04-27,22.363918849,12.812440039
2018-04-28,22.363918849,12.761520048
2018-04-29,22.363918849,12.806544512
2018-04-30,22.363918849,12.823068326
2018-05-01,22.376845047,12.561192715
2018-05-02,22.401738623,12.264045769
2018-05-03,22.438342184,12.381591002
2018-05-04,22.475544005,12.637576191
2018-05-05,22.516491133,12.753630333
2018-05-06,22.553687316,12.934931486
2018-05-07,22.585991264,13.226929407
2018-05-08,22.618557306,13.231032314
2018-05-09,22.650283474,12.786899208
2018-05-10,22.678861228,12.849953809
2018-05-11,22.701396014,12.829422206
2018-05-12,22.724535541,13.004479972
2018-05-13,22.753220182,13.179542687
2018-05-14,22.780902821,12.905044958
2018-05-15,22.806038931,12.545490423
2018-05-16,22.830840750,12.506834842
2018-05-17,22.850940361,12.484210483
2018-05-18,22.874146636,12.510044665
2018-05-19,22.897303211,12.196684530
2018-05-20,22.922924663,12.325446113
2018-05-21,22.946638378,12.602838831
2018-05-22,22.963475871,12.566503580
2018-05-23,22.972347782,12.223508403
2018-05-24,23.025521221,12.165027683
2018-05-25,23.071949080,11.816516947
2018-05-26,23.118035293,12.018790725
2018-05-27,23.159664531,12.046288171
2018-05-28,23.190236676,11.932848448
2018-05-29,23.228949592,11.856234763
2018-05-30,23.269361871,11.641373589
2018-05-31,23.313793154,11.913945875
2018-06-01,23.355555532,11.618356198
2018-06-02,23.395230248,11.670459217
2018-06-03,23.432041051,11.735148410
2018-06-04,23.465206948,11.569808389
2018-06-05,23.501919801,11.886280962
2018-06-06,23.538711406,11.585607373
2018-06-07,23.574881084,11.524827213
2018-06-08,23.607586262,11.621801975
2018-06-09,23.639760449,12.067416125
2018-06-10,23.660450748,12.067885757
2018-06-11,23.683595694,11.721287292
2018-06-12,23.701813339,12.139283328
2018-06-13,23.714579993,12.037512714
2018-06-14,23.721379190,12.094181996
2018-06-15,23.724194463,12.006859812
2018-06-16,23.724194463,12.124483200
2018-06-17,23.724194463,12.310447417
2018-06-18,23.724194463,12.576492583
2018-06-19,23.731702401,12.688716269
2018-06-20,23.737998832,12.541180208
2018-06-21,23.740439974,12.709877434
2018-06-22,23.740439974,12.598697923
2018-06-23,23.740439974,12.575377345
2018-06-24,23.740439974,12.886911211
2018-06-25,23.740439974,12.545540728
2018-06-26,23.740439974,12.365795954
2018-06-27,23.740439974,12.850840161
2018-06-28,23.740439974,12.680600695
2018-06-29,23.748891198,12.432353943
2018-06-30,23.764003598,12.715888433
2018-07-01,23.775050048,12.534711309
2018-07-02,23.783178124,12.549266015
2018-07-03,23.793152164,12.794022948
2018-07-04,23.806124621,12.676221802
2018-07-05,23.821732988,12.894660396
2018-07-06,23.833402796,12.898325855
2018-07-07,23.848029000,12.976824209
2018-07-08,23.864279400,12.620480274
2018-07-09,23.879231585,12.846211341
2018-07-10,23.889346831,12.809793948
2018-07-11,23.905353160,12.354239256
2018-07-12,23.917897240,12.580286332
2018-07-13,23.932278289,12.680946353
2018-07-14,23.952989258,12.544477934
2018-07-15,23.977882795,12.554503559
2018-07-16,24.002402869,12.603858305
2018-07-17,24.032598647,12.420565769
2018-07-18,24.062040612,12.463906702
2018-07-19,24.094550452,12.315196451
2018-07-20,24.127113936,12.336799966
2018-07-21,24.156731120,11.750171009
2018-07-22,24.180149291,12.013628065
2018-07-23,24.207812892,12.538586765
2018-07-24,24.234179086,12.247917663
2018-07-25,24.261193779,12.435426303
2018-07-26,24.284756196,12.555300869
2018-07-27,24.309576600,12.507517030
2018-07-28,24.334408107,12.650882556
2018-07-29,24.362067922,12.689049343
2018-07-30,24.388622016,12.796198691
2018-07-31,24.412181346,12.551505403
2018-08-01,24.435570040,12.491141403
2018-08-02,24.455854955,12.482220073
2018-08-03,24.478227497,12.367793328
2018-08-04,24.498737794,12.528348937
2018-08-05,24.516534537,12.565611600
2018-08-06,24.535694353,12.650314767
2018-08-07,24.551229551,12.527475688
2018-08-08,24.564826289,12.513664929
2018-08-09,24.576706002,12.633205795
2018-08-10,24.582857306,12.562481525
2018-08-11,24.162005959,12.409873897
2018-08-12,23.762439984,12.177368810
2018-08-13,21.252386960,12.118179388
2018-08-14,20.634064696,12.236949693
2018-08-15,20.969599706,12.248910865
2018-08-16,21.299169229,11.915561374
2018-08-17,23.483916003,11.991340677
2018-08-18,22.003207035,11.796125469
2018-08-19,22.364286314,11.888534835
2018-08-20,20.250740236,12.006496933
2018-08-21,20.969269381,12.025500245
2018-08-22,20.152237212,12.271543328
2018-08-23,20.522764772,11.838958255
2018-08-24,21.039735259,11.667943473
2018-08-25,20.789180133,12.040703085
2018-08-26,20.400844077,12.022658921
2018-08-27,21.229956725,11.873732089
2018-08-28,22.141625547,11.744393230
2018-08-29,21.537831524,11.594740650
2018-08-30,21.207314972,11.572333123
2018-08-31,21.038066515,11.672281251
2018-09-01,21.980889766,11.415909091
2018-09-02,21.907165643,11.358187178
2018-09-03,21.490953150,11.397353035
2018-09-04,21.265796038,11.260283685
2018-09-05,17.463878512,11.366365865
2018-09-06,17.092306651,11.290199432
2018-09-07,16.037720071,11.237732744
2018-09-08,14.639909319,11.006106178
2018-09-09,14.537232117,10.479713331
2018-09-10,14.588037526,10.419863719
2018-09-11,13.680206898,10.402607618
2018-09-12,13.565868166,10.089270532
2018-09-13,15.773005172,9.896421889
2018-09-14,15.729509655,10.026596653
2018-09-15,16.572499857,10.028746558
2018-09-16,16.392737467,9.965431581
2018-09-17,14.667479119,9.998964097
2018-09-18,15.607639002,10.007201671
2018-09-19,15.591128336,9.999136572
2018-09-20,16.677536966,9.904493304
2018-09-21,18.435665900,9.616948506
2018-09-22,17.931262581,10.031353918
2018-09-23,18.241483163,10.025478768
2018-09-24,16.969155103,10.027090531
2018-09-25,16.237863587,9.840952555
2018-09-26,16.050572561,9.971129027
2018-09-27,17.061928321,9.972073956
2018-09-28,16.474532580,9.891617510
2018-09-29,17.231141956,9.787528358
2018-09-30,17.320285979,9.668985967
2018-10-01,17.144128256,9.679692174
2018-10-02,16.814095146,9.521850905
2018-10-03,16.304526530,9.614261429
2018-10-04,16.433241262,9.511750644
2018-10-05,16.821543081,9.601644909
2018-10-06,16.638353231,9.509895410
2018-10-07,16.692448530,9.559270209
2018-10-08,16.948636884,9.626168250
2018-10-09,16.835556781,9.467649649
2018-10-10,16.640595827,9.406914234
2018-10-11,14.186384226,9.183910525
2018-10-12,14.485152530,9.203394080
2018-10-13,14.659049517,9.086394922
2018-10-14,14.313228187,9.005890837
2018-10-15,15.252762970,9.006319786
2018-10-16,15.317821811,8.816589797
2018-10-17,15.165958487,8.782693219
2018-10-18,14.827096940,8.825027320
2018-10-19,14.898173573,8.704509758
2018-10-20,15.080760297,8.617061025
2018-10-21,15.038053728,8.506733787
2018-10-22,14.941035121,8.301668300
2018-10-23,14.970337650,8.250451865
2018-10-24,14.927339737,8.314099989
2018-10-25,14.856192149,8.252039076
2018-10-26,14.934254152,8.101134691
2018-10-27,14.971966280,8.092737583
2018-10-28,15.043908838,7.985370468
2018-10-29,14.454529578,7.825634637
2018-10-30,14.512745910,7.945140217
2018-10-31,14.617177484,7.939720401
2018-11-01,14.684806801,7.779999679
2018-11-02,14.798052686,7.555102108
2018-11-03,14.680612476,7.520983671
2018-11-04,15.538890120,7.495136423
2018-11-05,15.397044222,7.374700053
2018-11-06,16.147224597,7.379177889
2018-11-07,16.047806919,7.362727396
2018-11-08,15.59264597,7.437819224
2018-11-09,15.416285160,7.276034004
2018-11-10,15.624558613,7.182938004
2018-11-11,15.516151970,7.360818114
2018-11-12,15.449542719,7.182728090
2018-11-13,15.105361151,7.204505129
2018-11-14,13.073008447,7.094787550
2018-11-15,13.119558759,7.141647856
2018-11-16,12.711732907,7.118326241
2018-11-17,12.698240865,6.925334307
2018-11-18,12.877805680,6.837928477
2018-11-19,10.781962066,6.774105492
2018-11-20,9.286336168,6.579350856
2018-11-21,9.894574979,6.266666798
2018-11-22,9.162909374,6.108870507
2018-11-23,8.894975832,6.091655417
2018-11-24,8.143052727,6.079195183
2018-11-25,8.360169144,5.969392417
2018-11-26,7.756816735,5.851806579
2018-11-27,7.958561944,5.477594574
2018-11-28,8.807179024,5.123811108
2018-11-29,8.496970743,5.127202416
2018-11-30,8.133754352,5.080012110
2018-12-01,8.508195150,5.193885197
2018-12-02,8.332166819,4.998558820
2018-12-03,7.767541895,4.917026180
2018-12-04,7.831707654,4.979585286
2018-12-05,7.297370102,4.824841444
2018-12-06,6.535784863,4.833540927
2018-12-07,6.609801352,4.696002445
2018-12-08,6.489498008,4.547138767
2018-12-09,6.658469831,4.511079088
2018-12-10,6.416762451,4.576108063
2018-12-11,6.245320601,4.517164174
2018-12-12,6.363304843,4.353650297
2018-12-13,6.090418433,4.250355709
2018-12-14,5.947825927,4.195286736
2018-12-15,5.941310641,4.155965063
2018-12-16,6.007598035,4.120335627
2018-12-17,6.681701716,4.025205546
2018-12-18,7.114133276,3.926169958
2018-12-19,7.048625193,3.913391031
2018-12-20,7.988429821,3.890921905
2018-12-21,7.516460585,3.911998313
2018-12-22,7.987078445,3.872095372
2018-12-23,8.945183005,3.897950432
2018-12-24,9.680203617,4.029826107
2018-12-25,8.835522807,4.129389331
2018-12-26,9.031038415,4.207921845
2018-12-27,7.916553656,4.125223774
2018-12-28,9.391244796,4.046417373
2018-12-29,9.738474808,3.989282276
2018-12-30,9.618918182,4.067351272
2018-12-31,9.086924623,4.026182114
2019-01-01,9.641799010,3.875251558
2019-01-02,10.689904285,3.853555145
2019-01-03,10.103245442,3.945494194
2019-01-04,10.449704209,3.903837194
2019-01-05,10.417051272,3.898293887
2019-01-06,10.44310041,4.029130328
2019-01-07,9.993267803,3.942003272
2019-01-08,9.834254604,3.917943658
2019-01-09,9.786728757,3.928921649
2019-01-10,8.296282465,3.877771469
2019-01-11,8.165988962,3.871707761
2019-01-12,8.103106470,3.783992016
2019-01-13,7.526246636,3.712516944
2019-01-14,8.371278869,3.748947857
2019-01-15,7.858744701,3.814760719
2019-01-16,7.968583968,3.677655036
2019-01-17,7.974224057,3.613388180
2019-01-18,7.768299270,3.566745939
2019-01-19,8.048569630,3.637114438
2019-01-20,7.647449558,3.651633492
2019-01-21,7.430667518,3.560085241
2019-01-22,7.449597987,3.541119102
2019-01-23,7.232706702,3.354636897
2019-01-24,7.135025876,3.396881937
2019-01-25,6.949003188,3.407993801
2019-01-26,6.833123681,3.291755796
2019-01-27,6.530148716,3.207578996
2019-01-28,6.130802435,3.045872326
2019-01-29,6.013545747,2.794971170
2019-01-30,6.200741362,2.730025739
2019-01-31,6.066010080,2.771370205
2019-02-01,6.07405625,2.698391404
2019-02-02,6.162100418,2.635219549
2019-02-03,5.983126501,2.619174104
2019-02-04,5.982188013,2.587532547
2019-02-05,5.985842539,2.587252298
2019-02-06,5.817620827,2.548960440
2019-02-07,5.798513516,2.497923677
2019-02-08,6.606196393,2.533778506
2019-02-09,6.623776545,2.515963039
2019-02-10,6.811195577,2.567869071
2019-02-11,6.457613872,2.500017415
2019-02-12,6.387584096,2.531776521
2019-02-13,6.238827397,2.505573007
2019-02-14,6.042175653,2.440499849
2019-02-15,5.925380216,2.383199642
2019-02-16,5.865320013,2.432498354
2019-02-17,6.368701076,2.413367574
2019-02-18,6.937955149,2.419082473
2019-02-19,6.88899394,2.515534031
2019-02-20,7.112130631,2.529683774
2019-02-21,6.957810091,2.508242849
2019-02-22,7.143043831,2.469593740
